Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.4607060164656072,inf,,0.0,90,67,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;RPS16,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27
cellular macromolecule biosynthetic process (GO:0034645),0.2800367754439617,inf,,0.0,368,80,RPS10;RPS5;RPL9;RPL21;RPS3;RPL32;RPS26;NAP1L1;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;ATF6B;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;EEF1D;RPL29;RPL11;RPS19;RPL8;RPL18A;EEF2;RPL24;RPS8;RPL7;EEF1A1;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;TOP1MT;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;POLR2A;RPL10;RPL13A;RPL6;RPS28;DHPS;RPL14;AGO2;RPL15;RPS27;GATA2;RSL24D1;RPS16;ING4;SMARCA1;NKX2-8,RPS10;RPS5;RPL9;RPL21;RPS3;RPL32;RPS26;NAP1L1;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;ATF6B;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;EEF1D;RPL29;RPL11;RPS19;RPL8;RPL18A;EEF2;RPL24;RPS8;RPL7;EEF1A1;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;TOP1MT;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;POLR2A;RPL10;RPL13A;RPL6;RPS28;DHPS;RPL14;AGO2;RPL15;RPS27
cellular protein metabolic process (GO:0044267),0.22503765821657648,inf,,0.0,485,89,RPS10;RPS5;RPL9;RPL21;SERP1;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RCN1;RPL36;RPL22;RPS23;RPL4;B2M;RPL28;RPSA;RPS7;RPL37;RPS9;PSENEN;RPL34;RPL19;RPL23;RPS21;RPS15;KTN1;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;H3F3A;RPS11;RPS4X;UBL5;APH1A;RPL29;RPL11;RPS19;PRSS23;RPL8;RPL18A;RPL24;RPS8;RPL7;EEF1A1;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;DHPS;MSLN;RPL14;AGO2;RPL15;SPPL2A;RPS27;PNPLA2;SNCA;RSL24D1;IGFBP6;SORL1;RPS16;BMP4;IGFBP3;CTSH,RPS10;RPS5;RPL9;RPL21;SERP1;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RCN1;RPL36;RPL22;RPS23;RPL4;B2M;RPL28;RPSA;RPS7;RPL37;RPS9;PSENEN;RPL34;RPL19;RPL23;RPS21;RPS15;KTN1;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;H3F3A;RPS11;RPS4X;UBL5;APH1A;RPL29;RPL11;RPS19;PRSS23;RPL8;RPL18A;RPL24;RPS8;RPL7;EEF1A1;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;DHPS;MSLN;RPL14;AGO2;RPL15;SPPL2A;RPS27
cotranslational protein targeting to membrane (GO:0006613),0.4409017350609482,inf,,0.0,94,70,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;SEC62;RPS9;TRAM1;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;SSR2;RPS16,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;SEC62;RPS9;TRAM1;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;SSR2
gene expression (GO:0010467),0.22363561338944346,inf,,0.0,412,81,RPS10;RPS5;RPL9;RPL21;RPS3;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;ATF6B;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;SRSF5;RPL29;RPL11;RPS19;DHX36;RPL8;RPL18A;RPL24;RPS8;RPL7;DDX17;EEF1A1;TSPAN15;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;POLR2A;RPL10;RPL13A;RPL6;RPS28;DHPS;RPL14;AGO2;RPL15;RPS27;GATA2;RSL24D1;SORL1;RPS16;SMARCA1;RBPMS;NKX2-8,RPS10;RPS5;RPL9;RPL21;RPS3;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;ATF6B;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;SRSF5;RPL29;RPL11;RPS19;DHX36;RPL8;RPL18A;RPL24;RPS8;RPL7;DDX17;EEF1A1;TSPAN15;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;POLR2A;RPL10;RPL13A;RPL6;RPS28;DHPS;RPL14;AGO2;RPL15;RPS27
ncRNA processing (GO:0034470),0.46655366228111206,inf,,0.0,228,71,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;CSNK1D;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;FBL;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;ZCCHC11;RPL13A;RPL6;RPS28;RPL14;AGO2;RPL15;RPS27;RPS16,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;CSNK1D;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;FBL;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;ZCCHC11;RPL13A;RPL6;RPS28;RPL14;AGO2;RPL15;RPS27
nuclear-transcribed mRNA catabolic process (GO:0000956),0.32596013886881275,inf,,0.0,175,76,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;EIF4A2;RPL23;RPS21;PABPC1;RPS15;RPL18;UPF3A;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;ZCCHC11;RPL13A;RPL6;RPS28;RPL14;EIF4B;RPL15;RPS27;ZFP36L1;EIF3E;RPS16;PNRC1;ZFP36,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;EIF4A2;RPL23;RPS21;PABPC1;RPS15;RPL18;UPF3A;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;ZCCHC11;RPL13A;RPL6;RPS28;RPL14;EIF4B;RPL15;RPS27
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.38989984515116316,inf,,0.0,113,71,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;PABPC1;RPS15;RPL18;UPF3A;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;EIF3E;RPS16;PNRC1,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;PABPC1;RPS15;RPL18;UPF3A;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27
peptide biosynthetic process (GO:0043043),0.4328246805260052,inf,,0.0,175,70,RPS10;RPS5;RPL9;RPL21;RPS3;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;EEF1A1;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;DHPS;RPL14;AGO2;RPL15;RPS27;RSL24D1;RPS16,RPS10;RPS5;RPL9;RPL21;RPS3;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;EEF1A1;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;DHPS;RPL14;AGO2;RPL15;RPS27
protein targeting to ER (GO:0045047),0.46181386417483244,inf,,0.0,98,68,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;SEC62;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;RPS16,RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;SEC62;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27
