Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
respiratory electron transport chain (GO:0022904),-0.15872300221287092,-1593.3264311937603,0.0,0.0,95,49,CYCS;UQCRFS1;NDUFS6;SLC25A13;NDUFAB1;SDHB;SDHAF2;COX10;COX8A;NDUFS8;NDUFB8;CYC1;NDUFA10;MT-ND6;NDUFB9;NDUFA8;UQCRQ;NDUFV3;NDUFS1;NDUFB3;UQCC3;GPD2;NDUFA12;NDUFA4;NDUFA6;COX5A;NDUFS4;NDUFS3;NDUFB2;NDUFA9;COX15;SDHA;NDUFC2;NDUFA5;NDUFV1;NDUFS7;COX7B;ETFB;NDUFB6;NDUFAF1;SDHD;NDUFA3;UQCR10;NDUFV2;COX6C;NDUFA2;COX6B1;UQCRH;NDUFS5,COX10;COX8A;NDUFS8;NDUFB8;CYC1;NDUFA10;MT-ND6;NDUFB9;NDUFA8;UQCRQ;NDUFV3;NDUFS1;NDUFB3;UQCC3;GPD2;NDUFA12;NDUFA4;NDUFA6;COX5A;NDUFS4;NDUFS3;NDUFB2;NDUFA9;COX15;SDHA;NDUFC2;NDUFA5;NDUFV1;NDUFS7;COX7B;ETFB;NDUFB6;NDUFAF1;SDHD;NDUFA3;UQCR10;NDUFV2;COX6C;NDUFA2;COX6B1;UQCRH;NDUFS5
ER to Golgi vesicle-mediated transport (GO:0006888),-0.12681053782429424,inf,,0.0,181,56,YKT6;AREG;TGFA;ACTR1A;HYOU1;CD59;TRAPPC4;PEF1;PREB;NAPA;GAS6;VTI1A;SAR1B;DCTN5;TEX261;GOSR2;SEC23IP;TRAPPC3;DYNC1I2;MCFD2;CAPZA1;CUL3;CTSZ;SEC24C;ARF4;CNIH4;DYNLL2;GBF1;LMAN2;DYNC1LI1;YIF1A;BCAP31;NRBP1;TMED9;VTI1B;RAB1A;COG4;PDCD6;CTSC;ERGIC1;LMAN1;CAPZA2;CAPZB;TMED5;COPB1;STX17;TMED7;RAB1B;DCTN6;VAPB;SEC22C;DYNLL1;BCAP29;COPZ1;GOSR1;USO1,HYOU1;CD59;TRAPPC4;PEF1;PREB;NAPA;GAS6;VTI1A;SAR1B;DCTN5;TEX261;GOSR2;SEC23IP;TRAPPC3;DYNC1I2;MCFD2;CAPZA1;CUL3;CTSZ;SEC24C;ARF4;CNIH4;DYNLL2;GBF1;LMAN2;DYNC1LI1;YIF1A;BCAP31;NRBP1;TMED9;VTI1B;RAB1A;COG4;PDCD6;CTSC;ERGIC1;LMAN1;CAPZA2;CAPZB;TMED5;COPB1;STX17;TMED7;RAB1B;DCTN6;VAPB;SEC22C;DYNLL1;BCAP29;COPZ1;GOSR1;USO1
Golgi vesicle transport (GO:0048193),-0.13758995249767175,inf,,0.0,272,86,YKT6;AREG;TGFA;SURF4;SNX8;ACTR1A;KLC2;TRAPPC10;HYOU1;CD59;TRAPPC4;PEF1;PREB;NAPA;GAS6;VTI1A;NUDT19;SAR1B;DCTN5;ERGIC2;TEX261;ARF1;PICK1;BICD2;SCAMP3;GOSR2;RACGAP1;SEC23IP;TRAPPC3;DYNC1I2;MCFD2;KIF23;RAB8A;RABIF;CAPZA1;CUL3;PITPNB;CTSZ;KIF2A;SEC24C;ARF4;CNIH4;DYNLL2;GBF1;LMAN2;DYNC1LI1;CENPE;KIF18A;NAPG;RER1;YIF1A;BCAP31;KIF4A;NRBP1;KIF3A;TMED9;VTI1B;RAB1A;COG4;PDCD6;KIF11;CTSC;ERGIC1;ARF3;KLC1;LMAN1;CAPZA2;KIF3B;CAPZB;TMED5;COPB1;SCYL1;STX17;TMED7;RAB1B;DCTN6;KDELR2;SCFD1;VAPB;SEC22C;DYNLL1;BCAP29;KIF22;COPZ1;GOSR1;USO1,ACTR1A;KLC2;TRAPPC10;HYOU1;CD59;TRAPPC4;PEF1;PREB;NAPA;GAS6;VTI1A;NUDT19;SAR1B;DCTN5;ERGIC2;TEX261;ARF1;PICK1;BICD2;SCAMP3;GOSR2;RACGAP1;SEC23IP;TRAPPC3;DYNC1I2;MCFD2;KIF23;RAB8A;RABIF;CAPZA1;CUL3;PITPNB;CTSZ;KIF2A;SEC24C;ARF4;CNIH4;DYNLL2;GBF1;LMAN2;DYNC1LI1;CENPE;KIF18A;NAPG;RER1;YIF1A;BCAP31;KIF4A;NRBP1;KIF3A;TMED9;VTI1B;RAB1A;COG4;PDCD6;KIF11;CTSC;ERGIC1;ARF3;KLC1;LMAN1;CAPZA2;KIF3B;CAPZB;TMED5;COPB1;SCYL1;STX17;TMED7;RAB1B;DCTN6;KDELR2;SCFD1;VAPB;SEC22C;DYNLL1;BCAP29;KIF22;COPZ1;GOSR1;USO1
protein transport (GO:0015031),-0.08671010689010472,inf,,0.0,327,72,CD74;TIMM8A;IPO4;TOR1A;TIMM10;TIMM13;NPM1;ATP6V1B2;SNX8;ATP6V0B;RAB21;NAPA;VPS26A;TFRC;YWHAH;TLK1;PICK1;RAB5C;UNC93B1;STX2;STEAP3;RABL3;ARFIP2;STX6;RAB3B;SEC23IP;RAB8A;RAB28;RAB14;NDC1;DNM2;MACF1;ACD;TIMM8B;NAPG;ITGB1BP1;RAB31;TMED9;DSCR3;SNX17;ARRDC1;RAB1A;ARHGAP1;TBC1D15;ATP6V0D1;PDCD6;CLTC;AP3D1;SYS1;RAB7A;RABGAP1;TMED5;UNC119;ATP6V1G1;ATP6V0E1;RAB34;HERC2;RAB10;STX17;TIMM9;TMED7;TBC1D2;RAB1B;KDELR2;RAB22A;ATP6V1D;RUFY1;CENPF;KIF13A;RAB18;USO1;HSP90B1,TFRC;YWHAH;TLK1;PICK1;RAB5C;UNC93B1;STX2;STEAP3;RABL3;ARFIP2;STX6;RAB3B;SEC23IP;RAB8A;RAB28;RAB14;NDC1;DNM2;MACF1;ACD;TIMM8B;NAPG;ITGB1BP1;RAB31;TMED9;DSCR3;SNX17;ARRDC1;RAB1A;ARHGAP1;TBC1D15;ATP6V0D1;PDCD6;CLTC;AP3D1;SYS1;RAB7A;RABGAP1;TMED5;UNC119;ATP6V1G1;ATP6V0E1;RAB34;HERC2;RAB10;STX17;TIMM9;TMED7;TBC1D2;RAB1B;KDELR2;RAB22A;ATP6V1D;RUFY1;CENPF;KIF13A;RAB18;USO1;HSP90B1
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",0.5987312571421184,2.0234479457823626,0.0,0.013115063110350676,76,39,PSMD14;HLA-G;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CHUK;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;NCF1;PSMA4;PSMB2;PSMC3;PSMB1;PSMF1;PSMD4;PSMB4;PSMC1;PSMB5;PSMB8;PSMA6;PDIA3,PSMD14;HLA-G;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CHUK;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;NCF1;PSMA4;PSMB2;PSMC3
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),0.5987312571421184,2.0008881744155724,0.0,0.014572292344834085,79,39,PSMD14;HLA-G;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CHUK;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;NCF1;PSMA4;PSMB2;PSMC3;PSMB1;PSMF1;PSMD4;PSMB4;PSMC1;PSMB5;PSMB8;PSMA6;PDIA3,PSMD14;HLA-G;PSMD1;PSMD12;PSMD6;PSMA1;PSME3;PSME2;PSMC5;CHUK;PSMB7;PSMD11;PSMB3;PSMC2;PSMC4;PSMD13;PSMA3;PSMA7;PSMD3;PSMB6;PSMA2;PSMD5;PSMA5;PSMD7;PSMD2;PSMC6;NCF1;PSMA4;PSMB2;PSMC3
regulation of telomerase RNA localization to Cajal body (GO:1904872),0.6463004750957599,1.953399237959328,0.0,0.027201612377023628,18,15,CCT6A;CCT5;DKC1;NAF1;CCT2;CCT7;TCP1;CCT4;RUVBL1;CCT8;CCT3;RUVBL2;NHP2;NOP10;EXOSC10,CCT6A;CCT5;DKC1;NAF1;CCT2;CCT7;TCP1;CCT4;RUVBL1;CCT8
RNA modification (GO:0009451),0.607826462961624,1.9416983277378241,0.0,0.02747917985025856,55,24,NOP56;NAT10;NOP58;TRMT6;ADAT2;SSB;TRMT61A;METTL1;WDR4;NOP2;PUS7;NSUN2;PUS3;CTU1;FTSJ3;LRPPRC;NSUN5;URM1;CTU2;NOP10;PUS7L;TRMT1;TRIT1;TSR3,NOP56;NAT10;NOP58;TRMT6;ADAT2;SSB;TRMT61A;METTL1;WDR4;NOP2;PUS7;NSUN2;PUS3;CTU1
ribosome biogenesis (GO:0042254),0.5127279985361818,1.9125082527108985,0.0,0.031087557002312718,227,140,PNO1;URB2;PAK1IP1;RPP40;NOP16;LYAR;RRS1;BOP1;RIOK1;WDR43;UTP15;NOLC1;LTV1;NOP56;RPF2;NOP58;PDCD11;TSR1;WDR3;MRTO4;RRP9;UTP4;UTP20;DKC1;RPP25;EXOSC2;NAF1;EXOSC9;DCAF13;DDX56;DDX31;EBNA1BP2;NOM1;BYSL;IMP4;RRP36;SURF6;RRP1;WDR75;RCL1;WDR12;NIP7;WDR74;NOC2L;WDR36;SBDS;DHX37;RPP30;UTP18;EXOSC8;UTP3;NOB1;WDR46;RRP7A;ERI1;NPM1;MRPL36;NOL8;UTP14A;MALSU1;NOP14;LSG1;NOC4L;EIF6;NOL11;MTERF3;PES1;BMS1;SDAD1;EXOSC3;UTP6;RAN;POP4;EXOSC1;MPHOSPH10;MPHOSPH6;RIOK2;ABCE1;EXOSC5;IMP3;GNL3;MDN1;WDR55;EMG1;EXOSC6;HEATR1;RRP1B;ZNF622;KRR1;GNL2;TEX10;DDX49;GTF3A;LAS1L;EXOSC4;AAMP;NOL9;RPL26L1;MTERF4;SNU13;XPO1;RPP38;RPF1;EXOSC7;XRN2;DIEXF;FCF1;RPL35;TBL3;DDX27;DDX52;DIS3L2;WDR18;C1D;EXOSC10;ISG20L2;PIH1D1;DIS3;RPL27;RPS13;RPL12;RPP21;NVL;RPS10;RPL27A;RPL7A;RPL35A;FBL;RPS26;RPS24;RPS17;RPL36;RPS7;RPS2;RPS18;RPL9;RPL4;RPS5;RPS14;RPL18,PNO1;URB2;PAK1IP1;RPP40;NOP16;LYAR;RRS1;BOP1;RIOK1;WDR43;UTP15;NOLC1;LTV1;NOP56;RPF2;NOP58;PDCD11;TSR1;WDR3;MRTO4;RRP9;UTP4;UTP20;DKC1;RPP25;EXOSC2;NAF1;EXOSC9;DCAF13;DDX56;DDX31;EBNA1BP2;NOM1;BYSL;IMP4;RRP36;SURF6;RRP1;WDR75;RCL1;WDR12;NIP7;WDR74;NOC2L;WDR36;SBDS;DHX37;RPP30;UTP18;EXOSC8;UTP3;NOB1;WDR46;RRP7A;ERI1;NPM1;MRPL36;NOL8;UTP14A;MALSU1;NOP14;LSG1;NOC4L;EIF6;NOL11;MTERF3;PES1;BMS1;SDAD1;EXOSC3;UTP6;RAN;POP4;EXOSC1;MPHOSPH10;MPHOSPH6;RIOK2;ABCE1;EXOSC5;IMP3;GNL3;MDN1;WDR55;EMG1
response to unfolded protein (GO:0006986),0.6070638878560362,1.9193898843513832,0.0010351966873706005,0.032544786236796124,44,21,HSPH1;HSPA8;HSPD1;HSPE1;HSPA9;HSP90AA1;HSPA4;HSP90AB1;DNAJA1;HSPA1B;HSPA4L;HSPA1A;SERPINH1;TOR1B;HYOU1;HSPA14;HSPA5;ERP44;DAXX;TM7SF3;DERL1,HSPH1;HSPA8;HSPD1;HSPE1;HSPA9;HSP90AA1;HSPA4;HSP90AB1;DNAJA1;HSPA1B;HSPA4L;HSPA1A;SERPINH1;TOR1B;HYOU1;HSPA14
