Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of transcription from RNA polymerase II promoter (GO:0006357),-0.1914439649373179,-18.539837716761706,0.028169014084507043,0.025459873026208692,1479,228,ETV5;FOSL1;TAF1;E2F7;ETS1;ZNF692;AURKB;ETV4;RGCC;LYAR;HMGA2;NKRF;FST;INHBA;CAPRIN2;SIN3B;KLF2;FADD;MDFI;MYBL2;RUVBL1;HOXD4;TRIB3;CDH13;C1QBP;HCFC1;DNAJA3;E2F6;HIST1H1B;GAL;WNT7A;ZNF593;HMGB2;PLK1;E2F4;ZC3H8;HRAS;HMGA1;NUFIP1;E2F8;DKK1;TEAD4;HSPD1;TBX1;KAT2A;ENG;DRAP1;MYC;BCL2L12;IRX2;MLX;MACC1;LIN9;TCF3;E4F1;KMT5A;URI1;RNF14;H2AFZ;PPRC1;PLAGL1;CBFB;TFAM;CKAP2;SUV39H2;DHX9;FUBP3;PHB;CTBP1;BRMS1;EZR;ZMYM1;TFDP1;CHCHD3;ATAD2;PRKDC;NOP2;MRGBP;SLC2A4RG;CHD4;EZH2;INO80;NFE2L1;HCLS1;ACTL6A;NFE2L3;NOC2L;SMURF2;GTF2H2;DR1;PAXBP1;SARS;FSTL3;AATF;LMO2;ITGB1BP1;ESRRA;CHD1;CTCF;LRP5;MEN1;PELP1;CCND1;FOXM1;CIAO1;ASXL1;UHRF1;RPS6KA4;BUD31;MAX;VPS72;DICER1;BRD4;YEATS4;TEAD1;USP15;LEO1;RUVBL2;SETD3;CREM;CEBPZ;CEBPB;MAD2L2;MED31;ENO1;EGFR;MED8;CDK9;HNRNPU;TCERG1;CNBP;H2AFY;ARNTL2;PPID;SMARCD2;EPC1;CDC73;AGO2;PARP1;NFYC;HMGB1;HOXA10;CNOT1;TCF19;PSMC5;IER5;DDRGK1;MED27;SAFB;PSMC3;SS18L2;DEK;MTDH;CCNL2;METTL23;CTDSP1;RBMX;CBX5;SUPT5H;BRD7;UBE2I;PARK7;SUB1;MNAT1;MYDGF;COPS5;SMARCC1;SFPQ;HDGF;YBX1;CHCHD2;ITGA6;NPM1;GTF2A2;RPS14;RPL10;CAV1;TAF7;RTF1;CALR;SUDS3;CHD3;HTATIP2;SP100;TCF25;N4BP2L2;NIPBL;ATRX;ATF6B;HES1;ARID4B;NFKBIA;SQSTM1;JUNB;CREG1;CXXC5;UBC;RNF10;ID4;CCNL1;TNFRSF1A;IL18;CITED2;EGR1;PEX2;JUP;AAMDC;IER2;SREBF1;SNCA;GATA2;KDM5B;PDCD4;ANXA4;JUN;GATA3;REL;SOX4;VGLL1;FOS;BMP4;NR1D2;TOB1;ATF3;NUPR1;DBP;ELF3;BHLHE41,N4BP2L2;NIPBL;ATRX;ATF6B;HES1;ARID4B;NFKBIA;SQSTM1;JUNB;CREG1;CXXC5;UBC;RNF10;ID4;CCNL1;TNFRSF1A;IL18;CITED2;EGR1;PEX2;JUP;AAMDC;IER2;SREBF1;SNCA;GATA2;KDM5B;PDCD4;ANXA4;JUN;GATA3;REL;SOX4;VGLL1;FOS;BMP4;NR1D2;TOB1;ATF3;NUPR1;DBP;ELF3;BHLHE41
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.599195714568898,-16.99761277583274,0.0,0.03145043138531662,90,47,MRPS12;RPL12;RPL36A;RPL35;SRP19;RPS2;RPL29;RPS5;RPL32;SRP72;RPL36;RPL27;RPL7A;RPS13;RPL18;RPS18;RPS21;RPL18A;RPL41;RPS17;RPS26;RPS9;RPL23A;RPL37A;RPL38;RPL35A;RPS14;RPL27A;RPS16;RPL8;RPS4X;RPL10;RPL3;RPL22;RPL21;RPL4;RPL15;RPL7;RPL34;RPL5;RPS11;RPS15A;RPL30;RPS27;RPL13A;RPLP0;RPL6,RPL12;RPL36A;RPL35;SRP19;RPS2;RPL29;RPS5;RPL32;SRP72;RPL36;RPL27;RPL7A;RPS13;RPL18;RPS18;RPS21;RPL18A;RPL41;RPS17;RPS26;RPS9;RPL23A;RPL37A;RPL38;RPL35A;RPS14;RPL27A;RPS16;RPL8;RPS4X;RPL10;RPL3;RPL22;RPL21;RPL4;RPL15;RPL7;RPL34;RPL5;RPS11;RPS15A;RPL30;RPS27;RPL13A;RPLP0;RPL6
cotranslational protein targeting to membrane (GO:0006613),-0.5498339759387714,-14.963023874591297,0.0,0.03931303923164577,94,49,MRPS12;ARL6IP1;RPL12;RPL36A;RPL35;SRP19;RPS2;RPL29;RPS5;RPL32;SRP72;RPL36;RPL27;RPL7A;RPS13;RPL18;RPS18;RPS21;RPL18A;RPL41;RPS17;RPS26;RPS9;RPL23A;RPL37A;RPL38;RPL35A;RPS14;RPL27A;RPS16;RPL8;RPS4X;RPL10;RPL3;RPL22;RPL21;RPL4;RPL15;RPL7;RPL34;RPL5;RPS11;RPS15A;RPL30;RPS27;RPL13A;SEC62;RPLP0;RPL6,RPL12;RPL36A;RPL35;SRP19;RPS2;RPL29;RPS5;RPL32;SRP72;RPL36;RPL27;RPL7A;RPS13;RPL18;RPS18;RPS21;RPL18A;RPL41;RPS17;RPS26;RPS9;RPL23A;RPL37A;RPL38;RPL35A;RPS14;RPL27A;RPS16;RPL8;RPS4X;RPL10;RPL3;RPL22;RPL21;RPL4;RPL15;RPL7;RPL34;RPL5;RPS11;RPS15A;RPL30;RPS27;RPL13A;SEC62;RPLP0;RPL6
positive regulation of mitotic cell cycle (GO:0045931),0.6341183133849606,2.8395736021001237,0.0,0.04084458965231384,53,17,SPHK1;XRCC3;RGCC;NUSAP1;EREG;NDC80;IL1B;MAD2L1;AURKA;ASNS;EIF4EBP1;CCNB1;LRP5;EIF4E;CDC25B;NUP62;HES1,SPHK1;XRCC3;RGCC;NUSAP1;EREG;NDC80;IL1B;MAD2L1;AURKA;ASNS;EIF4EBP1
protein targeting to ER (GO:0045047),-0.607811833663613,-15.432258326702426,0.0,0.04442997449671714,98,50,MRPS12;RPL12;RPL36A;RPL35;CHMP4A;SRP19;RPS2;SPCS1;RPL29;RPS5;RPL32;SRP72;RPL36;RPL27;RPL7A;RPS13;RPL18;RPS18;RPS21;RPL18A;RPL41;RPS17;RPS26;RPS9;RPL23A;RPL37A;RPL38;RPL35A;RPS14;RPL27A;RPS16;RPL8;RPS4X;RPL10;RPL3;RPL22;RPL21;RPL4;RPL15;RPL7;RPL34;RPL5;RPS11;RPS15A;RPL30;RPS27;RPL13A;SEC62;RPLP0;RPL6,RPL12;RPL36A;RPL35;CHMP4A;SRP19;RPS2;SPCS1;RPL29;RPS5;RPL32;SRP72;RPL36;RPL27;RPL7A;RPS13;RPL18;RPS18;RPS21;RPL18A;RPL41;RPS17;RPS26;RPS9;RPL23A;RPL37A;RPL38;RPL35A;RPS14;RPL27A;RPS16;RPL8;RPS4X;RPL10;RPL3;RPL22;RPL21;RPL4;RPL15;RPL7;RPL34;RPL5;RPS11;RPS15A;RPL30;RPS27;RPL13A;SEC62;RPLP0;RPL6
positive regulation of transcription from RNA polymerase II promoter (GO:0045944),-0.22550203968214202,-13.216137997989401,0.018518518518518517,0.05715991100982148,849,137,ETV5;TAF1;E2F7;ETS1;ETV4;RGCC;HMGA2;NKRF;INHBA;CAPRIN2;KLF2;FADD;MYBL2;HOXD4;CDH13;GAL;WNT7A;ZNF593;HMGB2;GTF2F2;E2F4;HRAS;HMGA1;MICAL2;NUFIP1;E2F8;TEAD4;TBX1;KAT2A;ENG;MYC;BCL2L12;MLX;MACC1;TCF3;H2AFZ;GCN1;PPRC1;PLAGL1;TFAM;CKAP2;SUPT16H;DHX9;FUBP3;TFDP1;ATAD2;PRKDC;INO80;NFE2L1;HCLS1;GNL3;PAXBP1;FSTL3;AATF;LMO2;ITGB1BP1;ESRRA;ERLIN1;LRP5;MEN1;PELP1;FOXM1;ASXL1;UHRF1;RPS6KA4;BRD4;YEATS4;TEAD1;LEO1;RUVBL2;SETD3;CEBPZ;CEBPB;EGFR;CDK9;HNRNPU;CNBP;ARNTL2;EPC1;CDC73;AGO2;PARP1;HMGB1;HOXA10;IER5;DDRGK1;PSMC3;SS18L2;CCNL2;METTL23;RBMX;SUPT5H;PARK7;SUB1;MNAT1;DLGAP5;MYDGF;COPS5;SFPQ;YBX1;CHCHD2;ITGA6;NPM1;GTF2A2;TAF7;RTF1;NIPBL;ATRX;ATF6B;HES1;NFKBIA;SQSTM1;JUNB;UBC;RNF10;CCNL1;TNFRSF1A;IL18;CITED2;EGR1;JUP;AAMDC;IER2;SREBF1;GATA2;JUN;GATA3;INSIG1;REL;SOX4;VGLL1;FOS;BMP4;NR1D2;ATF3;DBP;PBX1,NIPBL;ATRX;ATF6B;HES1;NFKBIA;SQSTM1;JUNB;UBC;RNF10;CCNL1;TNFRSF1A;IL18;CITED2;EGR1;JUP;AAMDC;IER2;SREBF1;GATA2;JUN;GATA3;INSIG1;REL;SOX4;VGLL1;FOS;BMP4;NR1D2;ATF3;DBP;PBX1
cellular protein metabolic process (GO:0044267),-0.20221308198683643,-13.364088094666362,0.061855670103092786,0.06439850236041023,485,153,MMP1;STC2;UBE2S;FARSB;MSRA;UBE2M;MRPS6;FBXW2;ADORA2B;MRPS2;ABL2;MRPL32;FAM20C;GSPT1;MRRF;MRPL24;NHP2;MRPS12;UBE2N;MRPL35;COA1;EIF4G1;MRPL3;MRPL52;MRPL42;MRPL27;RABGGTA;MRPL37;SNU13;PRKDC;MRPS16;MRPL41;TIMP1;SARS;MRPS7;FSTL3;MRPL18;TARS;MEN1;MRPL23;RSL1D1;IGFBP4;MRPS18B;ATG3;CCDC59;STOML2;MRPL4;ABCF1;MRPL36;HTRA2;DUSP12;AFG3L2;RPL39L;MRPS18C;RPS6KB2;AGO2;MRPL51;HARS;RPL12;MRPS11;GGA1;RPL36A;EIF4EBP2;RPL35;MRPL11;UBE2D2;MRPL1;SEPHS1;DARS;UBE2I;MRPS5;MRPL34;LAMC1;RPS2;SPCS1;WARS;COPS5;ERO1A;RPL29;MRPS21;RPS5;TXN;MRPL28;RPL32;UBE2L3;RPL36;RPL27;RPL7A;RPS13;RPL18;RPS18;RPS21;RPL18A;RPL41;RPS17;RPS26;RPS9;RPL23A;RPL37A;RPL38;RPL35A;RPS14;RPL27A;RPS16;RPL8;RPS4X;RPL10;RPL3;RPL22;RPL21;RPL4;RPL15;RPL7;RPL34;RPL5;RPS11;KTN1;RPS15A;RPL30;UBL5;RPS27;CKAP4;RCN1;LGALS1;RPL13A;APLP2;H3F3A;RPLP0;APH1A;PDIA6;IGFBP7;EEF1A1;PSENEN;NUCB1;RPL6;B2M;UBE2L6;UBC;GSN;HSP90B1;PRSS23;ITM2B;IGFBP6;SNCA;MFGE8;FN1;PROC;FBXO2;ADAM17;SORL1;IGFBP3;BMP4;CTSH,RPS5;TXN;MRPL28;RPL32;UBE2L3;RPL36;RPL27;RPL7A;RPS13;RPL18;RPS18;RPS21;RPL18A;RPL41;RPS17;RPS26;RPS9;RPL23A;RPL37A;RPL38;RPL35A;RPS14;RPL27A;RPS16;RPL8;RPS4X;RPL10;RPL3;RPL22;RPL21;RPL4;RPL15;RPL7;RPL34;RPL5;RPS11;KTN1;RPS15A;RPL30;UBL5;RPS27;CKAP4;RCN1;LGALS1;RPL13A;APLP2;H3F3A;RPLP0;APH1A;PDIA6;IGFBP7;EEF1A1;PSENEN;NUCB1;RPL6;B2M;UBE2L6;UBC;GSN;HSP90B1;PRSS23;ITM2B;IGFBP6;SNCA;MFGE8;FN1;PROC;FBXO2;ADAM17;SORL1;IGFBP3;BMP4;CTSH
neutrophil mediated immunity (GO:0002446),-0.246338314471333,-12.661287275335344,0.0,0.06653798748866305,488,120,GLIPR1;TUBB4B;CFD;PRSS3;ATAD3B;CALML5;TUBB;PTGES2;HSPA8;TRPM2;HSPA1A;PA2G4;IMPDH1;BST2;CD68;AGL;TCIRG1;AP1M1;COTL1;FABP5;DBNL;CCT2;CD44;DGAT1;PNP;HMOX2;PSMD1;CEP290;IMPDH2;PSMD12;PPIE;CD47;RHOG;CTSZ;KPNB1;ALAD;XRCC5;DNAJC5;ATP6V1D;HSPA1B;GLA;TOLLIP;DEGS1;PSMD11;PAFAH1B2;APEH;HSP90AA1;PGAM1;PSMB7;HMGB1;PSMA2;CYBA;DIAPH1;HSP90AB1;KCMF1;CCT8;RAB10;PSMC3;RAB5C;PRDX4;PSMD14;RAC1;NIT2;PSMD13;PSMD3;CTSC;PKM;MIF;APRT;DYNLL1;PSMD7;PPIA;CSNK2B;PSMD2;PSMB1;CD59;GSTP1;S100A11;ARPC5;CKAP4;FTL;CAT;MLEC;VCP;DYNC1H1;CAPN1;MGST1;COPB1;ATP6AP2;LGALS3;STXBP2;EEF1A1;CD63;FTH1;ERP44;PRCP;B2M;GRN;NPC2;VAT1;SDCBP;PSAP;KMT2E;CTSA;LAMP2;CREG1;LAMP1;GSN;ASAH1;CTSD;JUP;TIMP2;NEU1;SNAP23;OLR1;ADAM17;YPEL5;IDH1;CTSH;LCN2,COPB1;ATP6AP2;LGALS3;STXBP2;EEF1A1;CD63;FTH1;ERP44;PRCP;B2M;GRN;NPC2;VAT1;SDCBP;PSAP;KMT2E;CTSA;LAMP2;CREG1;LAMP1;GSN;ASAH1;CTSD;JUP;TIMP2;NEU1;SNAP23;OLR1;ADAM17;YPEL5;IDH1;CTSH;LCN2
negative regulation of gene expression (GO:0010629),-0.23235332051996788,-12.261207321145626,0.0,0.07188670030929513,619,112,TAF1;HMGA2;STC2;TWIST2;NKRF;MDFI;PNPT1;EREG;MYBBP1A;TRIB3;XDH;CCDC85B;DHFR;HSPA8;THAP7;HMGB2;HSPA1A;PA2G4;ZC3H8;HRAS;HMGA1;TYMS;PSPC1;LARP1;CENPF;KAT8;ENG;NCL;MLX;BIRC5;DEPDC1;PCGF6;KMT5A;PHF19;DNMT1;MALSU1;PTBP1;SUV39H2;PHB;CTBP1;BRMS1;NRG1;EZH2;EPRS;SMURF2;SET;SYNCRIP;LHX1;XRCC5;SUZ12;CTCF;MEN1;NAB1;HSPA1B;FOXM1;TRIM28;NKAP;IGF2BP2;ENO1;ZBTB7A;H2AFY;CBX3;GMNN;EPC1;EIF4A3;CNOT1;DDRGK1;PTRH2;PHB2;ILF3;CBX5;BRD7;UBE2I;PEX14;PARK7;SFPQ;MIF;RPS13;RPS26;YWHAQ;TAF7;RPL13A;NDFIP2;H3F3A;CALR;FXR1;CD46;COMMD7;SUDS3;RSF1;NDFIP1;NIPBL;HES1;ID3;QARS;ERP29;ID4;ID1;CITED2;ID2;PDCD4;JUN;GATA3;REL;ZFP36L2;BMP4;NR1D2;TOB1;UPK3B;BTG2;ELF3;BHLHE41,QARS;ERP29;ID4;ID1;CITED2;ID2;PDCD4;JUN;GATA3;REL;ZFP36L2;BMP4;NR1D2;TOB1;UPK3B;BTG2;ELF3;BHLHE41
neutrophil degranulation (GO:0043312),-0.2287625444577506,-12.008378070062237,0.008403361344537815,0.07338433989907212,480,118,GLIPR1;TUBB4B;CFD;PRSS3;ATAD3B;CALML5;TUBB;PTGES2;HSPA8;TRPM2;HSPA1A;PA2G4;IMPDH1;BST2;CD68;AGL;TCIRG1;AP1M1;COTL1;FABP5;DBNL;CCT2;CD44;DGAT1;PNP;HMOX2;PSMD1;CEP290;IMPDH2;PSMD12;PPIE;CD47;RHOG;CTSZ;KPNB1;ALAD;XRCC5;DNAJC5;ATP6V1D;HSPA1B;GLA;TOLLIP;DEGS1;PSMD11;PAFAH1B2;APEH;HSP90AA1;PGAM1;PSMB7;HMGB1;PSMA2;CYBA;DIAPH1;HSP90AB1;KCMF1;CCT8;RAB10;PSMC3;RAB5C;PRDX4;PSMD14;RAC1;NIT2;PSMD13;PSMD3;CTSC;PKM;MIF;APRT;DYNLL1;PSMD7;PPIA;CSNK2B;PSMD2;PSMB1;CD59;GSTP1;S100A11;ARPC5;CKAP4;FTL;CAT;MLEC;VCP;DYNC1H1;CAPN1;MGST1;COPB1;ATP6AP2;LGALS3;STXBP2;EEF1A1;CD63;FTH1;ERP44;PRCP;B2M;GRN;NPC2;VAT1;SDCBP;PSAP;CTSA;LAMP2;CREG1;LAMP1;GSN;ASAH1;CTSD;JUP;TIMP2;NEU1;SNAP23;OLR1;YPEL5;IDH1;CTSH;LCN2,COPB1;ATP6AP2;LGALS3;STXBP2;EEF1A1;CD63;FTH1;ERP44;PRCP;B2M;GRN;NPC2;VAT1;SDCBP;PSAP;CTSA;LAMP2;CREG1;LAMP1;GSN;ASAH1;CTSD;JUP;TIMP2;NEU1;SNAP23;OLR1;YPEL5;IDH1;CTSH;LCN2
